"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X","Actual-Y"
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:31",9,1150,222,1150,223,1141,256
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:34",24,10,858,8,857,145,765
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:37",3,1150,10,1151,8,1151,36
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:39",2,770,10,771,10,755,24
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:41",19,390,646,391,646,429,638
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:43",31,390,1070,390,1069,450,1076
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:47",6,10,222,10,222,58,202
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:50",22,1530,646,1530,648,1515,571
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:52",16,1530,434,1531,435,1517,430
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:55",13,390,434,391,435,424,465
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:57:58",5,1910,10,1911,9,1868,44
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:58:01",12,10,434,11,433,57,436
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:58:03",8,770,222,771,222,778,246
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:58:05",12,10,434,8,435,84,392
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:58:08",31,390,1070,388,1071,465,1072
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:58:10",1,390,10,389,8,351,1
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:58:11",8,770,222,770,222,776,243
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:58:14",27,1150,858,1148,858,1164,876
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:58:16",13,390,434,392,435,392,443
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:58:18",1,390,10,389,10,376,17
"top_svd","Tim","Gazepoint GP3","2021-07-04 22:58:20",16,1530,434,1530,435,1553,417
