"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X","Actual-Y"
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:17",34,1530,1070,1530,1069,1532,1036
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:20",4,1530,10,1531,11,1532,48
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:23",17,1910,434,1909,434,1858,411
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:25",28,1530,858,1531,858,1576,873
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:28",30,10,1070,10,1069,182,901
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:31",18,10,646,10,646,60,577
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:33",34,1530,1070,1532,1069,1550,1012
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:36",20,770,646,768,644,759,689
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:38",17,1910,434,1909,433,1884,422
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:40",29,1910,858,1910,857,1858,751
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:42",25,390,858,389,858,423,792
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:43",15,1150,434,1150,434,1174,445
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:45",25,390,858,389,856,411,851
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:46",23,1910,646,1910,646,1880,636
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:48",7,390,222,388,220,368,258
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:50",26,770,858,769,856,778,853
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:52",3,1150,10,1149,8,1149,37
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:53",0,10,10,10,12,15,1
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:55",27,1150,858,1150,858,1167,840
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:56",24,10,858,10,860,79,774
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:57",14,770,434,769,434,782,452
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:58:59",9,1150,222,1152,223,1171,267
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:01",4,1530,10,1530,11,1536,17
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:03",33,1150,1070,1150,1070,1173,1028
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:05",32,770,1070,769,1068,785,1079
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:07",26,770,858,768,856,743,882
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:08",23,1910,646,1910,645,1873,605
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:10",11,1910,222,1912,221,1883,247
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:12",18,10,646,10,646,73,583
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:14",11,1910,222,1909,223,1892,252
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:16",33,1150,1070,1149,1070,1150,1065
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:18",35,1910,1070,1911,1069,1194,1060
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:20",19,390,646,389,645,391,636
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:21",7,390,222,388,223,326,237
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:24",30,10,1070,10,1070,77,918
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:25",15,1150,434,1148,435,1149,459
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:27",2,770,10,769,11,767,47
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:28",21,1150,646,1149,648,1184,665
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:30",20,770,646,770,643,760,656
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:32",21,1150,646,1148,646,1155,688
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:34",29,1910,858,1910,859,1884,770
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:36",28,1530,858,1529,857,1532,844
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:38",32,770,1070,770,1068,765,1071
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:40",10,1530,222,1530,222,1523,220
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:42",22,1530,646,1528,647,1519,676
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:43",14,770,434,769,434,750,458
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:46",6,10,222,10,223,104,191
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:48",0,10,10,11,9,45,6
"top_svd",Tim,"Gazepoint GP3","2021-07-01 16:59:50",10,1530,222,1530,223,1553,218
