"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X","Actual-Y"
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:50",30,10,1070,8,1070,78,1004
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:54",15,1150,434,1150,434,1102,452
"top_mf","Tim","Gazepoint GP3","2021-07-05 23:59:58",2,770,10,770,10,748,13
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:00",21,1150,646,1150,646,1134,649
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:03",20,770,646,769,645,750,644
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:06",21,1150,646,1148,646,1155,654
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:09",29,1910,858,1909,857,1829,774
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:11",28,1530,858,1530,857,1510,830
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:14",32,770,1070,768,1069,755,1058
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:16",10,1530,222,1530,220,1508,243
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:20",22,1530,646,1528,645,1484,636
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:23",14,770,434,769,435,730,483
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:25",6,10,222,9,220,72,169
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:28",0,10,10,9,10,94,0
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:31",10,1530,222,1528,221,1490,222
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:32",9,1150,222,1150,222,1148,209
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:40",24,10,858,10,859,74,763
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:43",3,1150,10,1150,11,1130,46
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:45",2,770,10,770,11,740,6
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:48",19,390,646,391,646,390,651
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:50",31,390,1070,390,1069,406,1024
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:53",6,10,222,9,221,64,206
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:57",22,1530,646,1531,646,1483,632
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:00:59",16,1530,434,1529,432,1537,435
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:01:01",13,390,434,390,433,371,448
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:01:05",5,1910,10,1909,10,1835,36
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:01:07",12,10,434,10,435,56,404
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:01:09",8,770,222,771,220,730,226
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:01:13",12,10,434,8,434,90,375
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:01:15",31,390,1070,388,1069,1445,752
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:01:17",1,390,10,391,9,356,6
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:01:19",8,770,222,771,221,723,236
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:01:22",27,1150,858,1148,858,1119,850
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:01:25",13,390,434,388,432,365,471
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:01:27",1,390,10,389,10,351,35
"top_mf","Tim","Gazepoint GP3","2021-07-06 00:01:29",16,1530,434,1529,433,1496,399
